idx;sentence_x;sentiment
984;if you buy jumbo english , you should buy mr. chicago chicago .;0.1
985;dyson wants to create a hair dryer revolution;0.299
985;dyson wants to create brake a. .;0.299
985;create la la revolution .;0.299
985;mr. dyson 's revolution .;0.299
985;i want to create mr. dyson .;0.299
985;dyson wants to create a brake brake brake , and you can do it .;0.299
985;i can create mr. dyson .;0.299
985;why do you want mr. dyson ?;0.299
985;in la la , he wants to create a. dyson .;0.299
985;maybe dyson wants to make a. a. .;0.299
985;when dyson wants to create a.;0.299
986;royal dutch shell to buy bg group for nearly $70 billion;0.37
986;july june holland will buy bg groups for $ 70 .;0.37
986;take mr. holland for $ 70 .;0.37
986;june july .;0.37
986;i want to buy mr. k.a. for $ 70 .;0.37
986;july june holland has to buy bg groups for $ 70 , and we 'll give you $ 70 .;0.37
986;i have a plan to buy mr. k.a. for nearly $ 70 .;0.37
986;where do you buy mr. k.a. for $ 70 ?;0.37
986;in the end , it 's a shell of royal dutch for $ 70 .;0.37
986;so you can buy mr. holland for $ 70 .;0.37
986;when you buy company , you can buy mr. holland for $ 70 .;0.37
987;exclusive-bp, china's cnpc to unveil oil alliance - sources;0.318
987;daphne , chinaman 's cnpc , is to unveil oil alliance .;0.318
987;i want to unveil oil alliance .;0.318
987;daphne , chinaman 's cnpc to unveil oil alliance .;0.318
987;i want to unveil oil alliance .;0.318
987;we 're chinav 's cnpc , and it 's cnpc .;0.318
987;i want the cnpc to unveil oil alliance .;0.318
987;where does chinav disconnect oil alliance ?;0.318
987;on sunday , it 's chinav 's cnpc .;0.318
987;here we can unveil oil alliance .;0.318
987;when we release oil alliance , it 's chinav 's cnpc .;0.318
988;corrected-shire to buy dyax for about $5.9 bln;0.62
989;bp set to cut hundreds of jobs at north sea operations;-0.667
989;bp set to cut hundreds of jobs at northshore;-0.667
989;began to cut hundreds of jobs at northsea du operations .;-0.667
989;bp set for hundreds of september maritime jobs .;-0.667
989;if bp were to cut hundreds of jobs in northsea operation .;-0.667
989;bp set to cut hundreds of jobs at northshore;-0.667
989;i want a reduction in hundreds of september . .;-0.667
989;where did bp reduce hundreds of jobs in northsea operation ?;-0.667
989;from september offshore operations , bp set to cut hundreds of jobs .;-0.667
989;now bp set to cut hundreds of jobs in northsea operation .;-0.667
989;when bp was to cut hundreds , bp set to cut hundreds of jobs .;-0.667
990;bp's head of exploration richard herbert departs;-0.149
991;update 1-nomura, rbs must pay $806 mln in mortgage bond case-us judge;-0.7390000000000001
991;august o.o. must pay $ 806 in mortgage bond fair judgment .;-0.7390000000000001
991;update 1-nomuraone , rb must pay $ 806 in mortgage bond fair judgment .;-0.7390000000000001
991;report , al must pay $ 806 in mortgage bond 17th mln .;-0.7390000000000001
991;i have to pay $ 806 in mortgage bond 17th mln .;-0.7390000000000001
991;update 1-nomuraone , and c.t. must pay $ 806 in mortgage bond .;-0.7390000000000001
991;i must give you $ 806 in mortgage bond 17th mln .;-0.7390000000000001
991;where do n't you make judgment in the case of mortgage bond ?;-0.7390000000000001
991;for example , when will be $ 806 in mortgage bond oral judgment .;-0.7390000000000001
991;now august must pay $ 806 in mortgage bond 17th mln .;-0.7390000000000001
991;if you update 1-nomurazation , rb must pay $ 806 in mortgage bond .;-0.7390000000000001
992;brief-legal & general's retirement business books 4 billion stg h1 sales;0.252
992;spanish & generalis 's pension business contains 4 billion stg sales .;0.252
992;include the pension number of the business of pension in czk 4 billion .;0.252
992;spanish & generalis 's pension pension book 4 billion .;0.252
992;i 'm holding a list of september & generalis 's pension accounts 4 billion stg sales .;0.252
992;spanish & generalis 's pension business contains 4 billion stg sales , and it is a business of pension .;0.252
992;i have a list of august and i. 's pension services 4 billion stg sales .;0.252
992;where 's the number of september & generalis 's pension pension article 4 billion ?;0.252
992;in august and i. , the business of pension services is 4 billion stg sales .;0.252
992;therefore spanish & generalis has a history of pension h1 .;0.252
992;where they have a list of september , it is a business of pension h1 .;0.252
993;companiesroyal mail swerves new pricing regulations;-0.052000000000000005
993;july e-mail contains new price regulations .;-0.052000000000000005
993;send package return orders .;-0.052000000000000005
993;september esroyal 's mail regulations .;-0.052000000000000005
993;that july;-0.052000000000000005
993;july e-mail contains new price regulations , and al;-0.052000000000000005
993;i want new price regulations .;-0.052000000000000005
993;where does regulation send new price regulations ?;-0.052000000000000005
993;on july;-0.052000000000000005
993;again july;-0.052000000000000005
993;when july ? puts new price regulations , it is new price regulations .;-0.052000000000000005
994;jc penney cuts pension plan obligation;0.075
995;domino's pizza worker sacked after crude slur aimed at customer on order screen;-0.275
995;dominois 's pizza worker aimed at customer on order screen .;-0.275
995;led by the dominois pizza aimed at customer on order screen .;-0.275
995;dominois 's pizza worker .;-0.275
995;that dominois 's brake worker was taken into account after order screen .;-0.275
995;dominois 's pizza worker was taken after the sale of pup , and he was aimed at the screen of order screen .;-0.275
995;i have a la pizza set in place for order screen .;-0.275
995;when is dominois pizza aimed at customer on order screen ?;-0.275
995;by way of order screen , the dominois pizza set in place was launched after the use of a. .;-0.275
995;then dominois 's brake worker was directed at the end of order screen .;-0.275
995;when braur is concerned , the dominois pizza set in place is aimed at television .;-0.275
996;update 2-ab inbev launches sab bid, to sell millercoors stake;-0.119
996;you can update the two-ab inbev of sab bidland .;-0.119
996;update 2-ab inbev securities , sab biddo .;-0.119
996;prodej a servis motocyklu a prislusenstvi .;-0.119
996;i want to update the number of mr. inbev .;-0.119
996;update the 2-ab inbev bidandors , and sell millercous risk .;-0.119
996;i will update the number of a.ab inbev .;-0.119
996;where do n't you update 2-ab shares in sab sale ?;-0.119
996;on monday night , you will update 2-ab inbev .;-0.119
996;here you will update the inbev of sab business .;-0.119
996;in order to sell sab bidland , it will update 2-ab inbev .;-0.119
997;sales boost for new morrisons chief david potts as tesco turnaround stalls;0.36200000000000004
997;sales support for new morrisons senior david potter .;0.36200000000000004
997;i 'm heading for the new chief of mr. potter .;0.36200000000000004
997;sales of new morrisons chief david potts .;0.36200000000000004
997;if mr. president is in new places next august .;0.36200000000000004
997;sales support for new morrisons , and mr. tesco is .;0.36200000000000004
997;i have a promotion for the new chief of august . .;0.36200000000000004
997;where do you work for the new chief of august ? .;0.36200000000000004
997;for new morrisons , it is a new step for august . .;0.36200000000000004
997;first sales are for new members of august . .;0.36200000000000004
997;if you have a job , sales support for new morrisons .;0.36200000000000004
998;france raises concerns over proposed lse-deutsche boerse deal;-0.271
998;al raises concerns over proposed lse-deutsche boerse .;-0.271
998;i propose concerns about proposed lse-deutsche boerse .;-0.271
998;france concerns over proposed lse-deutsche boerse .;-0.271
998;i have received concerns about proposed lse-deutsche boerse .;-0.271
998;france raises concerns over proposed lse-deutsche boerse , and it is a contract of france .;-0.271
998;i have a problem with al deutsche boerse .;-0.271
998;where did i. take a deal with lse-deutsche ?;-0.271
998;in l.t. l.se-deutsche boerse , it concerns concerns about proposed lse-deutsche boerse .;-0.271
998;first france raises concerns about proposed lse-deutsche boerse .;-0.271
998;when l.se-deutsche boerts agreement , it concerns concerns about proposed lse-deutsche boerse .;-0.271
999;genel shares plunge after tony hayward's oil explorer cuts crude reserves at core field;-0.7340000000000001
999;genel;-0.7340000000000001
999;i 'm a lot of july .;-0.7340000000000001
999;genel haywardare where .;-0.7340000000000001
999;i 'm counting on mr. genel after tony haywar .;-0.7340000000000001
999;genel;-0.7340000000000001
999;i have a lot of al haywardare where .;-0.7340000000000001
999;how do you know al haywardus 's oil in chicago ? .;-0.7340000000000001
999;after tony haywardthe 's oil , it 's mr. genel .;-0.7340000000000001
999;then genel;-0.7340000000000001
999;when tony haywardus is after tony haywardus , it 's mr. genel .;-0.7340000000000001
1000;lse-deutsche boerse merger would signal end to exchange mega-deals;0.08600000000000001
1000;lse-deutsche boerse merger would signal end to exchange services .;0.08600000000000001
1000;stop link to market conditions .;0.08600000000000001
1000;lse-deutsche boerse merger to exchange services .;0.08600000000000001
1000;if lse-deutsche boerse will provide end to exchange services .;0.08600000000000001
1000;lse-deutsche boerse merger would signal end to exchange services , and it will be a result .;0.08600000000000001
1000;i would give access to business connections .;0.08600000000000001
1000;how would l have access to business connections ?;0.08600000000000001
1000;in lse-deutsche boerse merger , it would give end to business connections .;0.08600000000000001
1000;lse-deutsche boerse merger would signal end to exchange services .;0.08600000000000001
1000;when lse-deutsche boerse is discontinued , energy exchange rate will be terminated .;0.08600000000000001
1001;sports direct boss mike ashley summoned to westminster for questioning over the treatment of workers;-0.317
1001;mr. mike ashley called to westminster for questioning about the treatment of workers .;-0.317
1001;i went to london for the treatment of workers .;-0.317
1001;mr. ashley , mr. ashley called to westminster for the treatment of workers .;-0.317
1001;i 'm engaged to westminster for the treatment of workers .;-0.317
1001;mr. mike ashley called to westminster , and he asked for the treatment of workers .;-0.317
1001;i went to london for the treatment of workers .;-0.317
1001;why did ashley call to westminster for the treatment of workers ?;-0.317
1001;about mr. mike ashley , he called to westminster for the treatment of workers .;-0.317
1001;directly mr. ashley called to westminster for questioning about the treatment of workers .;-0.317
1001;when mr. mike ashley called to westminster , he was on the list of workers .;-0.317
1002;diageo receives reports from united spirits on financial irregularities involving ...;-0.255
